1.8	2	1	0.00001	5000
1.81	2	1	0.00001	5000
1.82	2	1	0.00001	5000
1.83	2	1	0.00001	5000
1.84	2	1	0.00001	5000
1.85	2	1	0.00001	5000
1.86	2	1	0.00001	5000
1.87	2	1	0.00001	5000
1.88	2	1	0.00001	5000
1.89	2	1	0.00001	5000
1.9	2	1	0.00001	5000
1.91	2	1	0.00001	5000
1.92	2	1	0.00001	5000
1.93	2	1	0.00001	5000
1.94	2	1	0.00001	5000
1.95	2	1	0.00001	5000
1.96	2	1	0.00001	5000
1.97	2	1	0.00001	5000
1.98	2	1	0.00001	5000
1.99	2	1	0.00001	5000
2	2	1	0.00001	5000
2.01	2	1	0.00001	5000
2.02	2	1	0.00001	5000
1.8	4	1	0.00001	5000
1.81	4	1	0.00001	5000
1.82	4	1	0.00001	5000
1.83	4	1	0.00001	5000
1.84	4	1	0.00001	5000
1.85	4	1	0.00001	5000
1.86	4	1	0.00001	5000
1.87	4	1	0.00001	5000
1.88	4	1	0.00001	5000
1.89	4	1	0.00001	5000
1.9	4	1	0.00001	5000
1.91	4	1	0.00001	5000
1.92	4	1	0.00001	5000
1.93	4	1	0.00001	5000
1.94	4	1	0.00001	5000
1.95	4	1	0.00001	5000
1.96	4	1	0.00001	5000
1.97	4	1	0.00001	5000
1.98	4	1	0.00001	5000
1.99	4	1	0.00001	5000
2	4	1	0.00001	5000
2.01	4	1	0.00001	5000
2.02	4	1	0.00001	5000
1.8	6	1	0.00001	5000
1.81	6	1	0.00001	5000
1.82	6	1	0.00001	5000
1.83	6	1	0.00001	5000
1.84	6	1	0.00001	5000
1.85	6	1	0.00001	5000
1.86	6	1	0.00001	5000
1.87	6	1	0.00001	5000
1.88	6	1	0.00001	5000
1.89	6	1	0.00001	5000
1.9	6	1	0.00001	5000
1.91	6	1	0.00001	5000
1.92	6	1	0.00001	5000
1.93	6	1	0.00001	5000
1.94	6	1	0.00001	5000
1.95	6	1	0.00001	5000
1.96	6	1	0.00001	5000
1.97	6	1	0.00001	5000
1.98	6	1	0.00001	5000
1.99	6	1	0.00001	5000
2	6	1	0.00001	5000
2.01	6	1	0.00001	5000
2.02	6	1	0.00001	5000
1.8	8	1	0.00001	5000
1.81	8	1	0.00001	5000
1.82	8	1	0.00001	5000
1.83	8	1	0.00001	5000
1.84	8	1	0.00001	5000
1.85	8	1	0.00001	5000
1.86	8	1	0.00001	5000
1.87	8	1	0.00001	5000
1.88	8	1	0.00001	5000
1.89	8	1	0.00001	5000
1.9	8	1	0.00001	5000
1.91	8	1	0.00001	5000
1.92	8	1	0.00001	5000
1.93	8	1	0.00001	5000
1.94	8	1	0.00001	5000
1.95	8	1	0.00001	5000
